Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,Authority,Hub,modularity_class,componentnumber,clustering,triangles
1981,,,4,8,1,1,1,0,0,0.25,0,0,0,453,453,1,6
1982,,,4,8,1,1,1,0,0,0.25,0,0,0,453,453,1,6
1983,,,4,8,1,1,1,0,0,0.25,0,0,0,453,453,1,6
1984,,,4,8,1,1,1,0,0,0.25,0,0,0,453,453,1,6
1985,,,4,8,1,1,1,0,0,0.25,0,0,0,454,454,1,6
1986,,,4,8,1,1,1,0,0,0.25,0,0,0,454,454,1,6
1987,,,4,8,1,1,1,0,0,0.25,0,0,0,454,454,1,6
1988,,,4,8,1,1,1,0,0,0.25,0,0,0,454,454,1,6
1989,,,4,8,1,1,1,0,0,0.25,0,0,0,454,454,1,6
1990,,,4,8,1,1,1,0,0,0.25,0,0,0,455,455,1,6
1991,,,4,8,1,1,1,0,0,0.25,0,0,0,455,455,1,6
1992,,,4,8,1,1,1,0,0,0.25,0,0,0,455,455,1,6
1993,,,4,8,1,1,1,0,0,0.25,0,0,0,455,455,1,6
1994,,,4,8,1,1,1,0,0,0.25,0,0,0,455,455,1,6
1995,,,4,8,1,1,1,0,0,0.25,0,0,0,456,456,1,6
1996,,,4,8,1,1,1,0,0,0.25,0,0,0,456,456,1,6
1997,,,4,8,1,1,1,0,0,0.25,0,0,0,456,456,1,6
1998,,,4,8,1,1,1,0,0,0.25,0,0,0,456,456,1,6
1999,,,4,8,1,1,1,0,0,0.25,0,0,0,456,456,1,6
2000,,,3,6,1,1,1,0,0,0.333333,0,0,0,457,457,1,3
2001,,,3,6,1,1,1,0,0,0.333333,0,0,0,457,457,1,3
2002,,,3,6,1,1,1,0,0,0.333333,0,0,0,457,457,1,3
2003,,,3,6,1,1,1,0,0,0.333333,0,0,0,457,457,1,3
2004,,,4,8,1,1,1,0,0,0.25,0,0,0,458,458,1,6
2005,,,4,8,1,1,1,0,0,0.25,0,0,0,458,458,1,6
2006,,,4,8,1,1,1,0,0,0.25,0,0,0,458,458,1,6
2007,,,4,8,1,1,1,0,0,0.25,0,0,0,458,458,1,6
2008,,,4,8,1,1,1,0,0,0.25,0,0,0,458,458,1,6
2009,,,4,8,1,1,1,0,0,0.25,0,0,0,459,459,1,6
2010,,,4,8,1,1,1,0,0,0.25,0,0,0,459,459,1,6
2011,,,4,8,1,1,1,0,0,0.25,0,0,0,459,459,1,6
2012,,,4,8,1,1,1,0,0,0.25,0,0,0,459,459,1,6
2013,,,4,8,1,1,1,0,0,0.25,0,0,0,459,459,1,6
2020,,,2,4,1,1,1,0,0,0.5,0,0,0,460,460,1,1
2021,,,2,4,1,1,1,0,0,0.5,0,0,0,460,460,1,1
2022,,,2,4,1,1,1,0,0,0.5,0,0,0,460,460,1,1
2023,,,1,2,1,1,1,0,0,1,0,0,0,461,461,0,0
2024,,,1,2,1,1,1,0,0,1,0,0,0,461,461,0,0
2025,,,4,8,1,1,1,0,0,0.25,0,0,0,462,462,1,6
2026,,,4,8,1,1,1,0,0,0.25,0,0,0,462,462,1,6
2027,,,4,8,1,1,1,0,0,0.25,0,0,0,462,462,1,6
2028,,,4,8,1,1,1,0,0,0.25,0,0,0,462,462,1,6
2029,,,4,8,1,1,1,0,0,0.25,0,0,0,462,462,1,6
2032,,,4,8,1,1,1,0,0,0.25,0,0,0,463,463,1,6
2033,,,4,8,1,1,1,0,0,0.25,0,0,0,463,463,1,6
2034,,,4,8,1,1,1,0,0,0.25,0,0,0,463,463,1,6
2035,,,4,8,1,1,1,0,0,0.25,0,0,0,463,463,1,6
2036,,,4,8,1,1,1,0,0,0.25,0,0,0,463,463,1,6
2037,,,3,6,1,1,1,0,0,0.333333,0,0,0,464,464,1,3
2038,,,3,6,1,1,1,0,0,0.333333,0,0,0,464,464,1,3
2039,,,3,6,1,1,1,0,0,0.333333,0,0,0,464,464,1,3
2040,,,3,6,1,1,1,0,0,0.333333,0,0,0,464,464,1,3
2041,,,4,8,1,1,1,0,0,0.25,0,0,0,465,465,1,6
2042,,,4,8,1,1,1,0,0,0.25,0,0,0,465,465,1,6
2043,,,4,8,1,1,1,0,0,0.25,0,0,0,465,465,1,6
2044,,,4,8,1,1,1,0,0,0.25,0,0,0,465,465,1,6
2045,,,4,8,1,1,1,0,0,0.25,0,0,0,465,465,1,6
2048,,,1,2,1,1,1,0,0,1,0,0,0,466,466,0,0
2049,,,1,2,1,1,1,0,0,1,0,0,0,466,466,0,0
2050,,,2,4,1,1,1,0,0,0.5,0,0,0,467,467,1,1
2051,,,2,4,1,1,1,0,0,0.5,0,0,0,467,467,1,1
2052,,,2,4,1,1,1,0,0,0.5,0,0,0,467,467,1,1
2053,,,1,2,1,1,1,0,0,1,0,0,0,468,468,0,0
2054,,,1,2,1,1,1,0,0,1,0,0,0,468,468,0,0
2061,,,4,8,1,1,1,0,0,0.25,0,0,0,469,469,1,6
2062,,,4,8,1,1,1,0,0,0.25,0,0,0,469,469,1,6
2063,,,4,8,1,1,1,0,0,0.25,0,0,0,469,469,1,6
2064,,,4,8,1,1,1,0,0,0.25,0,0,0,469,469,1,6
2065,,,4,8,1,1,1,0,0,0.25,0,0,0,469,469,1,6
2066,,,2,4,2,0.75,0.833333,0,0,0.6,0,0,0,470,470,1,1
2067,,,3,6,1,1,1,2,0,0.166667,0,0,0,470,470,0.333333,1
2068,,,2,4,2,0.75,0.833333,0,0,0.6,0,0,0,470,470,1,1
2406,,,1,2,2,0.6,0.666667,0,0,3,0,0,0,470,470,0,0
2069,,,2,4,1,1,1,0,0,0.5,0,0,0,471,471,1,1
2070,,,2,4,1,1,1,0,0,0.5,0,0,0,471,471,1,1
2071,,,2,4,1,1,1,0,0,0.5,0,0,0,471,471,1,1
2072,,,4,8,1,1,1,0,0,0.25,0,0,0,472,472,1,6
2073,,,4,8,1,1,1,0,0,0.25,0,0,0,472,472,1,6
2074,,,4,8,1,1,1,0,0,0.25,0,0,0,472,472,1,6
2075,,,4,8,1,1,1,0,0,0.25,0,0,0,472,472,1,6
2076,,,4,8,1,1,1,0,0,0.25,0,0,0,472,472,1,6
2077,,,2,4,1,1,1,0,0,0.5,0,0,0,473,473,1,1
2078,,,2,4,1,1,1,0,0,0.5,0,0,0,473,473,1,1
2079,,,2,4,1,1,1,0,0,0.5,0,0,0,473,473,1,1
2080,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,474,474,1,6
2081,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,474,474,1,6
2082,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,474,474,1,6
2083,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,474,474,1,6
2084,,,6,12,1,1,1,8,0.000002,0.083333,0,0,0,474,474,0.466667,7
2247,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,474,474,1,1
2248,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,474,474,1,1
2085,,,4,8,1,1,1,0,0,0.25,0,0,0,475,475,1,6
2086,,,4,8,1,1,1,0,0,0.25,0,0,0,475,475,1,6
2087,,,4,8,1,1,1,0,0,0.25,0,0,0,475,475,1,6
2088,,,4,8,1,1,1,0,0,0.25,0,0,0,475,475,1,6
2089,,,4,8,1,1,1,0,0,0.25,0,0,0,475,475,1,6
2092,,,4,8,1,1,1,0,0,0.25,0,0,0,476,476,1,6
2093,,,4,8,1,1,1,0,0,0.25,0,0,0,476,476,1,6
2094,,,4,8,1,1,1,0,0,0.25,0,0,0,476,476,1,6
2095,,,4,8,1,1,1,0,0,0.25,0,0,0,476,476,1,6
2096,,,4,8,1,1,1,0,0,0.25,0,0,0,476,476,1,6
2104,,,3,6,1,1,1,0,0,0.333333,0,0,0,477,477,1,3
2105,,,3,6,1,1,1,0,0,0.333333,0,0,0,477,477,1,3
2106,,,3,6,1,1,1,0,0,0.333333,0,0,0,477,477,1,3
2107,,,3,6,1,1,1,0,0,0.333333,0,0,0,477,477,1,3
2108,,,4,8,1,1,1,0,0,0.25,0,0,0,478,478,1,6
2109,,,4,8,1,1,1,0,0,0.25,0,0,0,478,478,1,6
2110,,,4,8,1,1,1,0,0,0.25,0,0,0,478,478,1,6
2111,,,4,8,1,1,1,0,0,0.25,0,0,0,478,478,1,6
2112,,,4,8,1,1,1,0,0,0.25,0,0,0,478,478,1,6
2113,,,4,8,1,1,1,0,0,0.25,0,0,0,479,479,1,6
2114,,,4,8,1,1,1,0,0,0.25,0,0,0,479,479,1,6
2115,,,4,8,1,1,1,0,0,0.25,0,0,0,479,479,1,6
2116,,,4,8,1,1,1,0,0,0.25,0,0,0,479,479,1,6
2117,,,4,8,1,1,1,0,0,0.25,0,0,0,479,479,1,6
2118,,,4,8,1,1,1,0,0,0.25,0,0,0,480,480,1,6
2119,,,4,8,1,1,1,0,0,0.25,0,0,0,480,480,1,6
2120,,,4,8,1,1,1,0,0,0.25,0,0,0,480,480,1,6
2121,,,4,8,1,1,1,0,0,0.25,0,0,0,480,480,1,6
2122,,,4,8,1,1,1,0,0,0.25,0,0,0,480,480,1,6
2126,,,4,8,1,1,1,0,0,0.25,0,0,0,481,481,1,6
2127,,,4,8,1,1,1,0,0,0.25,0,0,0,481,481,1,6
2128,,,4,8,1,1,1,0,0,0.25,0,0,0,481,481,1,6
2129,,,4,8,1,1,1,0,0,0.25,0,0,0,481,481,1,6
2130,,,4,8,1,1,1,0,0,0.25,0,0,0,481,481,1,6
2135,,,4,8,1,1,1,0,0,0.25,0,0,0,482,482,1,6
2136,,,4,8,1,1,1,0,0,0.25,0,0,0,482,482,1,6
2137,,,4,8,1,1,1,0,0,0.25,0,0,0,482,482,1,6
2138,,,4,8,1,1,1,0,0,0.25,0,0,0,482,482,1,6
2139,,,4,8,1,1,1,0,0,0.25,0,0,0,482,482,1,6
2140,,,2,4,1,1,1,0,0,0.5,0,0,0,483,483,1,1
2141,,,2,4,1,1,1,0,0,0.5,0,0,0,483,483,1,1
2142,,,2,4,1,1,1,0,0,0.5,0,0,0,483,483,1,1
2143,,,4,8,1,1,1,0,0,0.25,0,0,0,484,484,1,6
2144,,,4,8,1,1,1,0,0,0.25,0,0,0,484,484,1,6
2145,,,4,8,1,1,1,0,0,0.25,0,0,0,484,484,1,6
2146,,,4,8,1,1,1,0,0,0.25,0,0,0,484,484,1,6
2147,,,4,8,1,1,1,0,0,0.25,0,0,0,484,484,1,6
2148,,,4,8,1,1,1,0,0,0.25,0,0,0,485,485,1,6
2149,,,4,8,1,1,1,0,0,0.25,0,0,0,485,485,1,6
2150,,,4,8,1,1,1,0,0,0.25,0,0,0,485,485,1,6
2151,,,4,8,1,1,1,0,0,0.25,0,0,0,485,485,1,6
2152,,,4,8,1,1,1,0,0,0.25,0,0,0,485,485,1,6
2153,,,3,6,1,1,1,0,0,0.333333,0,0,0,486,486,1,3
2154,,,3,6,1,1,1,0,0,0.333333,0,0,0,486,486,1,3
2155,,,3,6,1,1,1,0,0,0.333333,0,0,0,486,486,1,3
2156,,,3,6,1,1,1,0,0,0.333333,0,0,0,486,486,1,3
2164,,,1,2,1,1,1,0,0,1,0,0,0,487,487,0,0
2165,,,1,2,1,1,1,0,0,1,0,0,0,487,487,0,0
2166,,,3,6,1,1,1,0,0,0.333333,0,0,0,488,488,1,3
2167,,,3,6,1,1,1,0,0,0.333333,0,0,0,488,488,1,3
2168,,,3,6,1,1,1,0,0,0.333333,0,0,0,488,488,1,3
2169,,,3,6,1,1,1,0,0,0.333333,0,0,0,488,488,1,3
2170,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,489,489,1,6
2171,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,489,489,1,6
2172,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,489,489,1,6
2173,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,489,489,1,6
2174,,,8,16,1,1,1,16,0.000004,0.0625,0,0,0,489,489,0.428571,12
2318,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,489,489,1,6
2319,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,489,489,1,6
2320,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,489,489,1,6
2321,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,489,489,1,6
2178,,,4,8,1,1,1,0,0,0.25,0,0,0,490,490,1,6
2179,,,4,8,1,1,1,0,0,0.25,0,0,0,490,490,1,6
2180,,,4,8,1,1,1,0,0,0.25,0,0,0,490,490,1,6
2181,,,4,8,1,1,1,0,0,0.25,0,0,0,490,490,1,6
2182,,,4,8,1,1,1,0,0,0.25,0,0,0,490,490,1,6
2183,,,4,8,1,1,1,0,0,0.25,0,0,0,491,491,1,6
2184,,,4,8,1,1,1,0,0,0.25,0,0,0,491,491,1,6
2185,,,4,8,1,1,1,0,0,0.25,0,0,0,491,491,1,6
2186,,,4,8,1,1,1,0,0,0.25,0,0,0,491,491,1,6
2187,,,4,8,1,1,1,0,0,0.25,0,0,0,491,491,1,6
2188,,,3,6,1,1,1,0,0,0.333333,0,0,0,492,492,1,3
2189,,,3,6,1,1,1,0,0,0.333333,0,0,0,492,492,1,3
2190,,,3,6,1,1,1,0,0,0.333333,0,0,0,492,492,1,3
2191,,,3,6,1,1,1,0,0,0.333333,0,0,0,492,492,1,3
2192,,,4,8,1,1,1,0,0,0.25,0,0,0,493,493,1,6
2193,,,4,8,1,1,1,0,0,0.25,0,0,0,493,493,1,6
2194,,,4,8,1,1,1,0,0,0.25,0,0,0,493,493,1,6
2195,,,4,8,1,1,1,0,0,0.25,0,0,0,493,493,1,6
2196,,,4,8,1,1,1,0,0,0.25,0,0,0,493,493,1,6
2200,,,2,4,1,1,1,0,0,0.5,0,0,0,494,494,1,1
2201,,,2,4,1,1,1,0,0,0.5,0,0,0,494,494,1,1
2202,,,2,4,1,1,1,0,0,0.5,0,0,0,494,494,1,1
2203,,,2,4,1,1,1,0,0,0.5,0,0,0,495,495,1,1
2204,,,2,4,1,1,1,0,0,0.5,0,0,0,495,495,1,1
2205,,,2,4,1,1,1,0,0,0.5,0,0,0,495,495,1,1
2206,,,4,8,1,1,1,0,0,0.25,0,0,0,496,496,1,6
2207,,,4,8,1,1,1,0,0,0.25,0,0,0,496,496,1,6
2208,,,4,8,1,1,1,0,0,0.25,0,0,0,496,496,1,6
2209,,,4,8,1,1,1,0,0,0.25,0,0,0,496,496,1,6
2210,,,4,8,1,1,1,0,0,0.25,0,0,0,496,496,1,6
2211,,,2,4,1,1,1,0,0,0.5,0,0,0,497,497,1,1
2212,,,2,4,1,1,1,0,0,0.5,0,0,0,497,497,1,1
2213,,,2,4,1,1,1,0,0,0.5,0,0,0,497,497,1,1
2214,,,4,8,1,1,1,0,0,0.25,0,0,0,498,498,1,6
2215,,,4,8,1,1,1,0,0,0.25,0,0,0,498,498,1,6
2216,,,4,8,1,1,1,0,0,0.25,0,0,0,498,498,1,6
2217,,,4,8,1,1,1,0,0,0.25,0,0,0,498,498,1,6
2218,,,4,8,1,1,1,0,0,0.25,0,0,0,498,498,1,6
2219,,,2,4,1,1,1,0,0,0.5,0,0,0,499,499,1,1
2220,,,2,4,1,1,1,0,0,0.5,0,0,0,499,499,1,1
2221,,,2,4,1,1,1,0,0,0.5,0,0,0,499,499,1,1
2222,,,1,2,1,1,1,0,0,1,0,0,0,500,500,0,0
2223,,,1,2,1,1,1,0,0,1,0,0,0,500,500,0,0
2224,,,4,8,1,1,1,0,0,0.25,0,0,0,501,501,1,6
2225,,,4,8,1,1,1,0,0,0.25,0,0,0,501,501,1,6
2226,,,4,8,1,1,1,0,0,0.25,0,0,0,501,501,1,6
2227,,,4,8,1,1,1,0,0,0.25,0,0,0,501,501,1,6
2228,,,4,8,1,1,1,0,0,0.25,0,0,0,501,501,1,6
2229,,,4,8,1,1,1,0,0,0.25,0,0,0,502,502,1,6
2230,,,4,8,1,1,1,0,0,0.25,0,0,0,502,502,1,6
2231,,,4,8,1,1,1,0,0,0.25,0,0,0,502,502,1,6
2232,,,4,8,1,1,1,0,0,0.25,0,0,0,502,502,1,6
2233,,,4,8,1,1,1,0,0,0.25,0,0,0,502,502,1,6
2237,,,4,8,1,1,1,0,0,0.25,0,0,0,503,503,1,6
2238,,,4,8,1,1,1,0,0,0.25,0,0,0,503,503,1,6
2239,,,4,8,1,1,1,0,0,0.25,0,0,0,503,503,1,6
2240,,,4,8,1,1,1,0,0,0.25,0,0,0,503,503,1,6
2241,,,4,8,1,1,1,0,0,0.25,0,0,0,503,503,1,6
2242,,,1,2,1,1,1,0,0,1,0,0,0,504,504,0,0
2243,,,1,2,1,1,1,0,0,1,0,0,0,504,504,0,0
2244,,,2,4,1,1,1,0,0,0.5,0,0,0,505,505,1,1
2245,,,2,4,1,1,1,0,0,0.5,0,0,0,505,505,1,1
2246,,,2,4,1,1,1,0,0,0.5,0,0,0,505,505,1,1
2249,,,2,4,1,1,1,0,0,0.5,0,0,0,506,506,1,1
2250,,,2,4,1,1,1,0,0,0.5,0,0,0,506,506,1,1
2251,,,2,4,1,1,1,0,0,0.5,0,0,0,506,506,1,1
2252,,,4,8,1,1,1,0,0,0.25,0,0,0,507,507,1,6
2253,,,4,8,1,1,1,0,0,0.25,0,0,0,507,507,1,6
2254,,,4,8,1,1,1,0,0,0.25,0,0,0,507,507,1,6
2255,,,4,8,1,1,1,0,0,0.25,0,0,0,507,507,1,6
2256,,,4,8,1,1,1,0,0,0.25,0,0,0,507,507,1,6
2257,,,2,4,1,1,1,0,0,0.5,0,0,0,508,508,1,1
2258,,,2,4,1,1,1,0,0,0.5,0,0,0,508,508,1,1
2259,,,2,4,1,1,1,0,0,0.5,0,0,0,508,508,1,1
2260,,,2,4,1,1,1,0,0,0.5,0,0,0,509,509,1,1
2261,,,2,4,1,1,1,0,0,0.5,0,0,0,509,509,1,1
2262,,,2,4,1,1,1,0,0,0.5,0,0,0,509,509,1,1
2263,,,4,8,1,1,1,0,0,0.25,0,0,0,510,510,1,6
2264,,,4,8,1,1,1,0,0,0.25,0,0,0,510,510,1,6
2265,,,4,8,1,1,1,0,0,0.25,0,0,0,510,510,1,6
2266,,,4,8,1,1,1,0,0,0.25,0,0,0,510,510,1,6
2267,,,4,8,1,1,1,0,0,0.25,0,0,0,510,510,1,6
2268,,,4,8,1,1,1,0,0,0.25,0,0,0,511,511,1,6
2269,,,4,8,1,1,1,0,0,0.25,0,0,0,511,511,1,6
2270,,,4,8,1,1,1,0,0,0.25,0,0,0,511,511,1,6
2271,,,4,8,1,1,1,0,0,0.25,0,0,0,511,511,1,6
2272,,,4,8,1,1,1,0,0,0.25,0,0,0,511,511,1,6
2274,,,1,2,1,1,1,0,0,1,0,0,0,512,512,0,0
2275,,,1,2,1,1,1,0,0,1,0,0,0,512,512,0,0
2276,,,4,8,1,1,1,0,0,0.25,0,0,0,513,513,1,6
2277,,,4,8,1,1,1,0,0,0.25,0,0,0,513,513,1,6
2278,,,4,8,1,1,1,0,0,0.25,0,0,0,513,513,1,6
2279,,,4,8,1,1,1,0,0,0.25,0,0,0,513,513,1,6
2280,,,4,8,1,1,1,0,0,0.25,0,0,0,513,513,1,6
2285,,,4,8,1,1,1,0,0,0.25,0,0,0,514,514,1,6
2286,,,4,8,1,1,1,0,0,0.25,0,0,0,514,514,1,6
2287,,,4,8,1,1,1,0,0,0.25,0,0,0,514,514,1,6
2288,,,4,8,1,1,1,0,0,0.25,0,0,0,514,514,1,6
2289,,,4,8,1,1,1,0,0,0.25,0,0,0,514,514,1,6
2290,,,2,4,1,1,1,0,0,0.5,0,0,0,515,515,1,1
2291,,,2,4,1,1,1,0,0,0.5,0,0,0,515,515,1,1
2292,,,2,4,1,1,1,0,0,0.5,0,0,0,515,515,1,1
2293,,,4,8,1,1,1,0,0,0.25,0,0,0,516,516,1,6
2294,,,4,8,1,1,1,0,0,0.25,0,0,0,516,516,1,6
2295,,,4,8,1,1,1,0,0,0.25,0,0,0,516,516,1,6
2296,,,4,8,1,1,1,0,0,0.25,0,0,0,516,516,1,6
2297,,,4,8,1,1,1,0,0,0.25,0,0,0,516,516,1,6
2298,,,4,8,1,1,1,0,0,0.25,0,0,0,517,517,1,6
2299,,,4,8,1,1,1,0,0,0.25,0,0,0,517,517,1,6
2300,,,4,8,1,1,1,0,0,0.25,0,0,0,517,517,1,6
2301,,,4,8,1,1,1,0,0,0.25,0,0,0,517,517,1,6
2302,,,4,8,1,1,1,0,0,0.25,0,0,0,517,517,1,6
2303,,,2,4,1,1,1,0,0,0.5,0,0,0,518,518,1,1
2304,,,2,4,1,1,1,0,0,0.5,0,0,0,518,518,1,1
2305,,,2,4,1,1,1,0,0,0.5,0,0,0,518,518,1,1
2309,,,3,6,1,1,1,0,0,0.333333,0,0,0,519,519,1,3
2310,,,3,6,1,1,1,0,0,0.333333,0,0,0,519,519,1,3
2311,,,3,6,1,1,1,0,0,0.333333,0,0,0,519,519,1,3
2312,,,3,6,1,1,1,0,0,0.333333,0,0,0,519,519,1,3
2313,,,4,8,1,1,1,0,0,0.25,0,0,0,520,520,1,6
2314,,,4,8,1,1,1,0,0,0.25,0,0,0,520,520,1,6
2315,,,4,8,1,1,1,0,0,0.25,0,0,0,520,520,1,6
2316,,,4,8,1,1,1,0,0,0.25,0,0,0,520,520,1,6
2317,,,4,8,1,1,1,0,0,0.25,0,0,0,520,520,1,6
2322,,,4,8,1,1,1,0,0,0.25,0,0,0,521,521,1,6
2323,,,4,8,1,1,1,0,0,0.25,0,0,0,521,521,1,6
2324,,,4,8,1,1,1,0,0,0.25,0,0,0,521,521,1,6
2325,,,4,8,1,1,1,0,0,0.25,0,0,0,521,521,1,6
2326,,,4,8,1,1,1,0,0,0.25,0,0,0,521,521,1,6
2331,,,1,2,1,1,1,0,0,1,0,0,0,522,522,0,0
2332,,,1,2,1,1,1,0,0,1,0,0,0,522,522,0,0
2333,,,4,8,1,1,1,0,0,0.25,0,0,0,523,523,1,6
2334,,,4,8,1,1,1,0,0,0.25,0,0,0,523,523,1,6
2335,,,4,8,1,1,1,0,0,0.25,0,0,0,523,523,1,6
2336,,,4,8,1,1,1,0,0,0.25,0,0,0,523,523,1,6
2337,,,4,8,1,1,1,0,0,0.25,0,0,0,523,523,1,6
2340,,,4,8,1,1,1,0,0,0.25,0,0,0,524,524,1,6
2341,,,4,8,1,1,1,0,0,0.25,0,0,0,524,524,1,6
2342,,,4,8,1,1,1,0,0,0.25,0,0,0,524,524,1,6
2343,,,4,8,1,1,1,0,0,0.25,0,0,0,524,524,1,6
2344,,,4,8,1,1,1,0,0,0.25,0,0,0,524,524,1,6
2345,,,4,8,1,1,1,0,0,0.25,0,0,0,525,525,1,6
2346,,,4,8,1,1,1,0,0,0.25,0,0,0,525,525,1,6
2347,,,4,8,1,1,1,0,0,0.25,0,0,0,525,525,1,6
2348,,,4,8,1,1,1,0,0,0.25,0,0,0,525,525,1,6
2349,,,4,8,1,1,1,0,0,0.25,0,0,0,525,525,1,6
2350,,,4,8,1,1,1,0,0,0.25,0,0,0,526,526,1,6
2351,,,4,8,1,1,1,0,0,0.25,0,0,0,526,526,1,6
2352,,,4,8,1,1,1,0,0,0.25,0,0,0,526,526,1,6
2353,,,4,8,1,1,1,0,0,0.25,0,0,0,526,526,1,6
2354,,,4,8,1,1,1,0,0,0.25,0,0,0,526,526,1,6
2356,,,3,6,1,1,1,0,0,0.333333,0,0,0,527,527,1,3
2357,,,3,6,1,1,1,0,0,0.333333,0,0,0,527,527,1,3
2358,,,3,6,1,1,1,0,0,0.333333,0,0,0,527,527,1,3
2359,,,3,6,1,1,1,0,0,0.333333,0,0,0,527,527,1,3
2360,,,4,8,1,1,1,0,0,0.25,0,0,0,528,528,1,6
2361,,,4,8,1,1,1,0,0,0.25,0,0,0,528,528,1,6
2362,,,4,8,1,1,1,0,0,0.25,0,0,0,528,528,1,6
2363,,,4,8,1,1,1,0,0,0.25,0,0,0,528,528,1,6
2364,,,4,8,1,1,1,0,0,0.25,0,0,0,528,528,1,6
2365,,,3,6,1,1,1,0,0,0.333333,0,0,0,529,529,1,3
2366,,,3,6,1,1,1,0,0,0.333333,0,0,0,529,529,1,3
2367,,,3,6,1,1,1,0,0,0.333333,0,0,0,529,529,1,3
2368,,,3,6,1,1,1,0,0,0.333333,0,0,0,529,529,1,3
2369,,,4,8,1,1,1,0,0,0.25,0,0,0,530,530,1,6
2370,,,4,8,1,1,1,0,0,0.25,0,0,0,530,530,1,6
2371,,,4,8,1,1,1,0,0,0.25,0,0,0,530,530,1,6
2372,,,4,8,1,1,1,0,0,0.25,0,0,0,530,530,1,6
2373,,,4,8,1,1,1,0,0,0.25,0,0,0,530,530,1,6
2381,,,4,8,1,1,1,0,0,0.25,0,0,0,531,531,1,6
2382,,,4,8,1,1,1,0,0,0.25,0,0,0,531,531,1,6
2383,,,4,8,1,1,1,0,0,0.25,0,0,0,531,531,1,6
2384,,,4,8,1,1,1,0,0,0.25,0,0,0,531,531,1,6
2385,,,4,8,1,1,1,0,0,0.25,0,0,0,531,531,1,6
2386,,,4,8,1,1,1,0,0,0.25,0,0,0,532,532,1,6
2387,,,4,8,1,1,1,0,0,0.25,0,0,0,532,532,1,6
2388,,,4,8,1,1,1,0,0,0.25,0,0,0,532,532,1,6
2389,,,4,8,1,1,1,0,0,0.25,0,0,0,532,532,1,6
2390,,,4,8,1,1,1,0,0,0.25,0,0,0,532,532,1,6
2740,,,4,8,3,0.52381,0.636364,0,0,0.285714,0,0,0,203,204,1,6
2741,,,4,8,3,0.52381,0.636364,0,0,0.285714,0,0,0,203,204,1,6
2742,,,4,8,3,0.52381,0.636364,0,0,0.285714,0,0,0,203,204,1,6
2743,,,4,8,3,0.52381,0.636364,0,0,0.285714,0,0,0,203,204,1,6
2395,,,1,2,1,1,1,0,0,1,0,0,0,533,533,0,0
2396,,,1,2,1,1,1,0,0,1,0,0,0,533,533,0,0
2397,,,4,8,1,1,1,0,0,0.25,0,0,0,534,534,1,6
2398,,,4,8,1,1,1,0,0,0.25,0,0,0,534,534,1,6
2399,,,4,8,1,1,1,0,0,0.25,0,0,0,534,534,1,6
2400,,,4,8,1,1,1,0,0,0.25,0,0,0,534,534,1,6
2401,,,4,8,1,1,1,0,0,0.25,0,0,0,534,534,1,6
2402,,,3,6,1,1,1,0,0,0.333333,0,0,0,535,535,1,3
2403,,,3,6,1,1,1,0,0,0.333333,0,0,0,535,535,1,3
2404,,,3,6,1,1,1,0,0,0.333333,0,0,0,535,535,1,3
2405,,,3,6,1,1,1,0,0,0.333333,0,0,0,535,535,1,3
2407,,,2,4,1,1,1,0,0,0.5,0,0,0,536,536,1,1
2408,,,2,4,1,1,1,0,0,0.5,0,0,0,536,536,1,1
2409,,,2,4,1,1,1,0,0,0.5,0,0,0,536,536,1,1
2414,,,4,8,1,1,1,0,0,0.25,0,0,0,537,537,1,6
2415,,,4,8,1,1,1,0,0,0.25,0,0,0,537,537,1,6
2416,,,4,8,1,1,1,0,0,0.25,0,0,0,537,537,1,6
2417,,,4,8,1,1,1,0,0,0.25,0,0,0,537,537,1,6
2418,,,4,8,1,1,1,0,0,0.25,0,0,0,537,537,1,6
2420,,,5,12,1,1,1,2,0,0.130435,0,0,0,538,538,0.6,6
2421,,,3,6,2,0.714286,0.8,0,0,0.454545,0,0,0,538,538,1,3
2422,,,3,6,2,0.714286,0.8,0,0,0.454545,0,0,0,538,538,1,3
2423,,,5,12,1,1,1,2,0,0.130435,0,0,0,538,538,0.6,6
2709,,,3,6,2,0.714286,0.8,0,0,0.454545,0,0,0,538,538,1,3
2710,,,3,6,2,0.714286,0.8,0,0,0.454545,0,0,0,538,538,1,3
