Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,componentnumber,modularity_class,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,clustering,triangles,eigencentrality
10177,,,1,2,2,0.571429,0.625,0,0,0,435,0,0,4,0,0,0,0.002369
2481,,,4,8,18,0.092389,0.101164,0,0.000021,0.000021,1,12,0,0.263158,0,1,6,0.014328
2482,,,5,10,17,0.10178,0.113938,12012,0.000155,0.000155,1,12,0.000134,0.175,0.000023,0.6,6,0.02113
2483,,,4,8,18,0.092389,0.101164,0,0.000021,0.000021,1,12,0,0.263158,0,1,6,0.014328
2484,,,4,8,18,0.092389,0.101164,0,0.000021,0.000021,1,12,0,0.263158,0,1,6,0.014328
2485,,,4,8,18,0.092389,0.101164,0,0.000021,0.000021,1,12,0,0.263158,0,1,6,0.014328
2488,,,4,8,2,0.666667,0.75,0,0,0,436,0,0,0.285714,0,1,6,0.016624
2489,,,4,8,2,0.666667,0.75,0,0,0,436,0,0,0.285714,0,1,6,0.016624
2490,,,8,16,1,1,1,16,0,0,436,0,0,0.0625,0,0.428571,12,0.028941
2491,,,4,8,2,0.666667,0.75,0,0,0,436,0,0,0.285714,0,1,6,0.016624
2492,,,4,8,2,0.666667,0.75,0,0,0,436,0,0,0.285714,0,1,6,0.016624
12466,,,4,8,2,0.666667,0.75,0,0,0,436,0,0,0.285714,0,1,6,0.016624
12467,,,4,8,2,0.666667,0.75,0,0,0,436,0,0,0.285714,0,1,6,0.016624
12468,,,4,8,2,0.666667,0.75,0,0,0,436,0,0,0.285714,0,1,6,0.016624
12469,,,4,8,2,0.666667,0.75,0,0,0,436,0,0,0.285714,0,1,6,0.016624
2818,,,7,16,27,0.077588,0.088461,13.5,0,0,1,28,0,0.099092,0,0.571429,12,0.045255
2819,,,15,32,26,0.084084,0.098975,50895.5,0.000002,0.000002,1,28,0.000566,0.019649,0.000011,0.228571,24,0.083526
8538,,,4,8,27,0.077582,0.087962,0,0,0,1,28,0,0.427699,0,1,6,0.032681
8539,,,4,8,27,0.077582,0.087962,0,0,0,1,28,0,0.427699,0,1,6,0.032681
2495,,,2,4,1,1,1,0,0,0,437,0,0,0.5,0,1,1,0.003491
2496,,,2,4,1,1,1,0,0,0,437,0,0,0.5,0,1,1,0.003491
2497,,,2,4,1,1,1,0,0,0,437,0,0,0.5,0,1,1,0.003491
2498,,,4,8,24,0.088027,0.097431,0,0.000001,0.000001,1,45,0,0.285714,0,1,6,0.017691
2499,,,4,8,24,0.088027,0.097431,0,0.000001,0.000001,1,45,0,0.285714,0,1,6,0.017691
2500,,,8,16,23,0.096511,0.109789,12012,0.000009,0.000009,1,45,0.000134,0.067568,0.000009,0.428571,12,0.03812
2501,,,4,8,24,0.088027,0.097431,0,0.000001,0.000001,1,45,0,0.285714,0,1,6,0.017691
2502,,,4,8,24,0.088027,0.097431,0,0.000001,0.000001,1,45,0,0.285714,0,1,6,0.017691
6059,,,4,8,23,0.096499,0.109124,0,0.000008,0.000008,1,45,0,0.344828,0,1,6,0.025517
6060,,,4,8,23,0.096499,0.109124,0,0.000008,0.000008,1,45,0,0.344828,0,1,6,0.025517
6061,,,4,8,23,0.096499,0.109124,0,0.000008,0.000008,1,45,0,0.344828,0,1,6,0.025517
2504,,,12,36,24,0.087988,0.101848,100374.195111,0.000001,0.000001,1,25,0.001116,0.030792,0.000034,0.257576,17,0.0695
4564,,,3,6,25,0.080894,0.090446,0,0,0,1,25,0,0.8,0,1,3,0.023093
6384,,,7,14,25,0.081018,0.091921,95200,0,0,1,25,0.001058,0.10084,0.000107,0.428571,9,0.040059
7718,,,6,16,24,0.084707,0.09567,26879.748955,0.000001,0.000001,1,25,0.000299,0.126888,0.000038,0.466667,7,0.03989
7719,,,3,6,25,0.080949,0.090767,0,0,0,1,25,0,0.848485,0,1,3,0.02355
9221,,,7,18,23,0.089726,0.10165,82143.186215,0.000006,0.000006,1,25,0.000913,0.09151,0.000084,0.428571,9,0.043463
12348,,,2,4,25,0.080877,0.090074,0,0,0,1,25,0,2,0,1,1,0.016933
12931,,,4,8,24,0.084626,0.094811,0,0.000001,0.000001,1,25,0,0.425676,0,1,6,0.031119
12932,,,4,8,24,0.084626,0.094811,0,0.000001,0.000001,1,25,0,0.425676,0,1,6,0.031119
2505,,,2,4,4,0.3125,0.388889,0,0,0,438,0,0,0.6,0,1,1,0.004295
2506,,,2,4,4,0.3125,0.388889,0,0,0,438,0,0,0.6,0,1,1,0.004295
2507,,,3,6,3,0.428571,0.511111,26,0,0,438,0,0,0.277778,0,0.333333,1,0.00821
11825,,,5,10,2,0.6,0.666667,36,0,0,438,0,0,0.171429,0,0.6,6,0.023479
2508,,,5,10,1,1,1,4,0,0,439,0,0,0.1,0,0.6,6,0.014758
2509,,,1,2,2,0.555556,0.6,0,0,0,439,0,0,5,0,0,0,0.00362
9089,,,4,8,2,0.833333,0.9,0,0,0,439,0,0,0.263158,0,1,6,0.013517
9090,,,4,8,2,0.833333,0.9,0,0,0,439,0,0,0.263158,0,1,6,0.013517
9091,,,4,8,2,0.833333,0.9,0,0,0,439,0,0,0.263158,0,1,6,0.013517
9092,,,4,8,2,0.833333,0.9,0,0,0,439,0,0,0.263158,0,1,6,0.013517
2510,,,4,8,3,0.5,0.611111,0,0,0,440,0,0,0.285714,0,1,6,0.017144
2511,,,4,8,3,0.5,0.611111,0,0,0,440,0,0,0.285714,0,1,6,0.017144
2512,,,4,8,3,0.5,0.611111,0,0,0,440,0,0,0.285714,0,1,6,0.017144
2513,,,8,20,2,0.75,0.833333,32,0,0,440,0,0,0.066667,0,0.428571,12,0.032831
2514,,,4,8,3,0.5,0.611111,0,0,0,440,0,0,0.285714,0,1,6,0.017144
4355,,,8,16,2,0.75,0.833333,32,0,0,440,0,0,0.066667,0,0.428571,12,0.032831
8478,,,4,8,2,0.6,0.666667,0,0,0,440,0,0,0.333333,0,1,6,0.020364
8479,,,4,12,2,0.6,0.666667,0,0,0,440,0,0,0.333333,0,1,6,0.020364
8480,,,4,8,2,0.6,0.666667,0,0,0,440,0,0,0.333333,0,1,6,0.020364
2515,,,4,8,1,1,1,0,0,0,441,0,0,0.25,0,1,6,0.012906
2516,,,4,8,1,1,1,0,0,0,441,0,0,0.25,0,1,6,0.012906
2517,,,4,8,1,1,1,0,0,0,441,0,0,0.25,0,1,6,0.012906
2518,,,4,8,1,1,1,0,0,0,441,0,0,0.25,0,1,6,0.012906
2519,,,4,8,1,1,1,0,0,0,441,0,0,0.25,0,1,6,0.012906
2521,,,11,24,8,0.273256,0.443921,477,0,0,153,0,0.000005,0.040511,0,0.327273,18,0.060212
2522,,,4,8,8,0.252688,0.349949,0,0,0,153,0,0,0.44084,0,1,6,0.028207
2523,,,6,16,8,0.255435,0.371226,10.666667,0,0,153,0,0,0.151456,0,0.733333,11,0.036201
2524,,,6,16,8,0.255435,0.371226,10.666667,0,0,153,0,0,0.151456,0,0.733333,11,0.036201
6916,,,4,8,8,0.235,0.314843,0,0,0,153,0,0,0.369718,0,1,6,0.023676
5096,,,4,8,9,0.218605,0.318482,0,0,0,153,0,0,0.340708,0,1,6,0.024839
5097,,,4,8,9,0.218605,0.318482,0,0,0,153,0,0,0.340708,0,1,6,0.024839
5098,,,4,8,9,0.218605,0.318482,0,0,0,153,0,0,0.340708,0,1,6,0.024839
5099,,,7,16,9,0.229268,0.3699,15,0,0,153,0,0,0.097453,0,0.571429,12,0.039711
7002,,,8,16,9,0.233831,0.391177,280,0,0,153,0,0.000003,0.082265,0,0.428571,12,0.046218
7003,,,4,8,9,0.225962,0.337985,0,0,0,153,0,0,0.410667,0,1,6,0.028311
7004,,,4,8,9,0.225962,0.337985,0,0,0,153,0,0,0.410667,0,1,6,0.028311
2525,,,2,4,1,1,1,0,0,0,442,0,0,0.5,0,1,1,0.003491
2526,,,2,4,1,1,1,0,0,0,442,0,0,0.5,0,1,1,0.003491
2527,,,2,4,1,1,1,0,0,0,442,0,0,0.5,0,1,1,0.003491
2528,,,4,8,2,0.75,0.833333,0,0,0,443,0,0,0.3,0,1,6,0.016189
2529,,,6,14,1,1,1,3,0,0,443,0,0,0.105263,0,0.6,9,0.021066
2530,,,4,8,2,0.75,0.833333,0,0,0,443,0,0,0.3,0,1,6,0.016189
2531,,,6,14,1,1,1,3,0,0,443,0,0,0.105263,0,0.6,9,0.021066
2532,,,4,8,2,0.75,0.833333,0,0,0,443,0,0,0.3,0,1,6,0.016189
5329,,,3,6,2,0.666667,0.75,0,0,0,443,0,0,0.5,0,1,3,0.011925
5330,,,3,6,2,0.666667,0.75,0,0,0,443,0,0,0.5,0,1,3,0.011925
2533,,,4,8,1,1,1,0,0,0,444,0,0,0.25,0,1,6,0.012906
2534,,,4,8,1,1,1,0,0,0,444,0,0,0.25,0,1,6,0.012906
2535,,,4,8,1,1,1,0,0,0,444,0,0,0.25,0,1,6,0.012906
2536,,,4,8,1,1,1,0,0,0,444,0,0,0.25,0,1,6,0.012906
2537,,,4,8,1,1,1,0,0,0,444,0,0,0.25,0,1,6,0.012906
2538,,,4,8,4,0.391304,0.5,0,0,0,266,0,0,0.285714,0,1,6,0.017466
2539,,,4,8,4,0.391304,0.5,0,0,0,266,0,0,0.285714,0,1,6,0.017466
2540,,,4,8,4,0.391304,0.5,0,0,0,266,0,0,0.285714,0,1,6,0.017466
2541,,,4,8,4,0.391304,0.5,0,0,0,266,0,0,0.285714,0,1,6,0.017466
2543,,,1,2,1,1,1,0,0,0,445,0,0,1,0,0,0,0.00128
2544,,,1,2,1,1,1,0,0,0,445,0,0,1,0,0,0,0.00128
2545,,,1,2,2,0.666667,0.75,0,0,0,446,0,0,2,0,0,0,0.001633
2546,,,2,4,1,1,1,1,0,0,446,0,0,0.25,0,0,0,0.002661
5633,,,1,2,2,0.666667,0.75,0,0,0,446,0,0,2,0,0,0,0.001633
2547,,,9,32,3,0.5,0.603448,21.702381,0,0,447,0,0,0.086907,0,0.611111,22,0.112422
2548,,,6,12,4,0.42029,0.520115,16.059524,0,0,447,0,0,0.157421,0,0.6,9,0.073013
2549,,,14,48,3,0.591837,0.712644,107.271429,0,0,447,0,0.000001,0.031708,0,0.395604,36,0.15201
2550,,,7,16,4,0.426471,0.537356,1.235714,0,0,447,0,0,0.191302,0,0.809524,17,0.100439
2551,,,15,48,4,0.517857,0.698276,51.521429,0,0,447,0,0.000001,0.025498,0,0.371429,39,0.157087
3506,,,9,32,3,0.491525,0.597701,15.616667,0,0,447,0,0,0.088556,0,0.638889,23,0.114417
3507,,,7,14,3,0.517857,0.591954,168,0,0,447,0,0.000002,0.122915,0,0.428571,9,0.074193
3508,,,13,48,3,0.568627,0.689655,74.283333,0,0,447,0,0.000001,0.035549,0,0.423077,33,0.143712
9598,,,4,8,4,0.402778,0.479885,0,0,0,447,0,0,0.683411,0,1,6,0.062265
12152,,,4,8,4,0.402778,0.479885,0,0,0,447,0,0,0.683411,0,1,6,0.062265
6376,,,6,12,4,0.42029,0.520115,12.107143,0,0,447,0,0,0.139165,0,0.6,9,0.066777
6393,,,2,4,5,0.308511,0.37069,0,0,0,447,0,0,1.5,0,1,1,0.017448
3902,,,7,16,4,0.426471,0.537356,2.202381,0,0,447,0,0,0.161301,0,0.714286,15,0.094204
3968,,,8,16,4,0.453125,0.571839,100,0,0,447,0,0.000001,0.085323,0,0.428571,12,0.077275
3969,,,4,8,4,0.426471,0.502874,0,0,0,447,0,0,0.735255,0,1,6,0.063534
6377,,,4,8,4,0.408451,0.485632,0,0,0,447,0,0,0.558511,0,1,6,0.056167
8441,,,4,8,4,0.402778,0.479885,0,0,0,447,0,0,0.537613,0,1,6,0.061003
8442,,,4,8,4,0.402778,0.479885,0,0,0,447,0,0,0.537613,0,1,6,0.061003
2552,,,1,6,1,1,1,0,0,0,448,0,0,1,0,0,0,0.00128
2553,,,1,6,1,1,1,0,0,0,448,0,0,1,0,0,0,0.00128
2554,,,4,8,1,1,1,0,0,0,449,0,0,0.25,0,1,6,0.012906
2555,,,4,8,1,1,1,0,0,0,449,0,0,0.25,0,1,6,0.012906
2556,,,4,8,1,1,1,0,0,0,449,0,0,0.25,0,1,6,0.012906
2557,,,4,8,1,1,1,0,0,0,449,0,0,0.25,0,1,6,0.012906
2558,,,4,8,1,1,1,0,0,0,449,0,0,0.25,0,1,6,0.012906
2562,,,4,8,1,1,1,0,0,0,450,0,0,0.25,0,1,6,0.012906
2563,,,4,8,1,1,1,0,0,0,450,0,0,0.25,0,1,6,0.012906
2564,,,4,8,1,1,1,0,0,0,450,0,0,0.25,0,1,6,0.012906
2565,,,4,8,1,1,1,0,0,0,450,0,0,0.25,0,1,6,0.012906
2566,,,4,8,1,1,1,0,0,0,450,0,0,0.25,0,1,6,0.012906
2573,,,1,2,1,1,1,0,0,0,451,0,0,1,0,0,0,0.00128
2574,,,1,2,1,1,1,0,0,0,451,0,0,1,0,0,0,0.00128
6158,,,3,6,3,0.5,0.6,0,0,0,262,0,0,0.411765,0,1,3,0.010611
6159,,,3,6,3,0.5,0.6,0,0,0,262,0,0,0.411765,0,1,3,0.010611
6160,,,3,6,3,0.5,0.6,0,0,0,262,0,0,0.411765,0,1,3,0.010611
2579,,,2,4,2,0.571429,0.625,0,0,0,452,0,0,0.8,0,1,1,0.007301
2580,,,2,4,2,0.571429,0.625,0,0,0,452,0,0,0.8,0,1,1,0.007301
2581,,,8,16,1,1,1,20,0,0,452,0,0,0.041667,0,0.285714,8,0.022963
4642,,,4,8,2,0.666667,0.75,0,0,0,452,0,0,0.285714,0,1,6,0.015755
4643,,,4,8,2,0.666667,0.75,0,0,0,452,0,0,0.285714,0,1,6,0.015755
4644,,,4,8,2,0.666667,0.75,0,0,0,452,0,0,0.285714,0,1,6,0.015755
4645,,,4,8,2,0.666667,0.75,0,0,0,452,0,0,0.285714,0,1,6,0.015755
8610,,,2,4,2,0.571429,0.625,0,0,0,452,0,0,0.8,0,1,1,0.007301
8611,,,2,4,2,0.571429,0.625,0,0,0,452,0,0,0.8,0,1,1,0.007301
7571,,,4,8,27,0.070928,0.077387,0,0,0,1,20,0,0.375,0,1,6,0.026969
7572,,,4,8,27,0.070928,0.077387,0,0,0,1,20,0,0.375,0,1,6,0.026969
2586,,,1,2,1,1,1,0,0,0,453,0,0,1,0,0,0,0.00128
2587,,,1,2,1,1,1,0,0,0,453,0,0,1,0,0,0,0.00128
2588,,,8,16,1,1,1,16,0,0,454,0,0,0.0625,0,0.428571,12,0.028941
2589,,,4,8,2,0.666667,0.75,0,0,0,454,0,0,0.285714,0,1,6,0.016624
2590,,,4,8,2,0.666667,0.75,0,0,0,454,0,0,0.285714,0,1,6,0.016624
2591,,,4,8,2,0.666667,0.75,0,0,0,454,0,0,0.285714,0,1,6,0.016624
2592,,,4,8,2,0.666667,0.75,0,0,0,454,0,0,0.285714,0,1,6,0.016624
9685,,,4,8,2,0.666667,0.75,0,0,0,454,0,0,0.285714,0,1,6,0.016624
9686,,,4,8,2,0.666667,0.75,0,0,0,454,0,0,0.285714,0,1,6,0.016624
9687,,,4,8,2,0.666667,0.75,0,0,0,454,0,0,0.285714,0,1,6,0.016624
9688,,,4,8,2,0.666667,0.75,0,0,0,454,0,0,0.285714,0,1,6,0.016624
2593,,,4,8,1,1,1,0,0,0,455,0,0,0.25,0,1,6,0.012906
2594,,,4,8,1,1,1,0,0,0,455,0,0,0.25,0,1,6,0.012906
2595,,,4,8,1,1,1,0,0,0,455,0,0,0.25,0,1,6,0.012906
2596,,,4,8,1,1,1,0,0,0,455,0,0,0.25,0,1,6,0.012906
2597,,,4,8,1,1,1,0,0,0,455,0,0,0.25,0,1,6,0.012906
2598,,,4,8,4,0.387097,0.475694,0,0,0,456,0,0,0.297297,0,1,6,0.02139
2599,,,11,24,3,0.571429,0.694444,96.5,0,0,456,0,0.000001,0.036866,0,0.327273,18,0.057559
2600,,,4,8,4,0.387097,0.475694,0,0,0,456,0,0,0.297297,0,1,6,0.02139
2601,,,4,8,4,0.387097,0.475694,0,0,0,456,0,0,0.297297,0,1,6,0.02139
2602,,,4,8,4,0.387097,0.475694,0,0,0,456,0,0,0.297297,0,1,6,0.02139
4299,,,4,8,4,0.421053,0.506944,0,0,0,456,0,0,0.366667,0,1,6,0.02801
4300,,,11,24,3,0.585366,0.701389,111.5,0,0,456,0,0.000001,0.037629,0,0.327273,18,0.058106
4301,,,4,8,4,0.421053,0.506944,0,0,0,456,0,0,0.366667,0,1,6,0.02801
4302,,,4,8,4,0.421053,0.506944,0,0,0,456,0,0,0.366667,0,1,6,0.02801
4903,,,8,16,3,0.585366,0.659722,128,0,0,456,0,0.000001,0.080292,0,0.428571,12,0.047494
4904,,,4,8,3,0.489796,0.548611,0,0,0,456,0,0,0.44898,0,1,6,0.031267
4905,,,4,8,3,0.489796,0.548611,0,0,0,456,0,0,0.44898,0,1,6,0.031267
2604,,,4,8,23,0.082533,0.092788,0,0,0,1,26,0,0.285714,0,1,6,0.01846
2605,,,4,8,23,0.082533,0.092788,0,0,0,1,26,0,0.285714,0,1,6,0.01846
2606,,,4,8,23,0.082533,0.092788,0,0,0,1,26,0,0.285714,0,1,6,0.01846
2607,,,4,8,23,0.082533,0.092788,0,0,0,1,26,0,0.285714,0,1,6,0.01846
2609,,,1,2,1,1,1,0,0,0,457,0,0,1,0,0,0,0.00128
2610,,,1,2,1,1,1,0,0,0,457,0,0,1,0,0,0,0.00128
2611,,,4,8,1,1,1,0,0,0,458,0,0,0.25,0,1,6,0.012906
2612,,,4,8,1,1,1,0,0,0,458,0,0,0.25,0,1,6,0.012906
2613,,,4,8,1,1,1,0,0,0,458,0,0,0.25,0,1,6,0.012906
2614,,,4,8,1,1,1,0,0,0,458,0,0,0.25,0,1,6,0.012906
2615,,,4,8,1,1,1,0,0,0,458,0,0,0.25,0,1,6,0.012906
2616,,,1,2,1,1,1,0,0,0,459,0,0,1,0,0,0,0.00128
2617,,,1,2,1,1,1,0,0,0,459,0,0,1,0,0,0,0.00128
2618,,,1,2,1,1,1,0,0,0,460,0,0,1,0,0,0,0.00128
2619,,,1,2,1,1,1,0,0,0,460,0,0,1,0,0,0,0.00128
2620,,,4,8,1,1,1,0,0,0,461,0,0,0.25,0,1,6,0.012906
2621,,,4,8,1,1,1,0,0,0,461,0,0,0.25,0,1,6,0.012906
2622,,,4,8,1,1,1,0,0,0,461,0,0,0.25,0,1,6,0.012906
2623,,,4,8,1,1,1,0,0,0,461,0,0,0.25,0,1,6,0.012906
2624,,,4,8,1,1,1,0,0,0,461,0,0,0.25,0,1,6,0.012906
2625,,,3,6,1,1,1,0,0,0,462,0,0,0.333333,0,1,3,0.007127
2626,,,3,6,1,1,1,0,0,0,462,0,0,0.333333,0,1,3,0.007127
2627,,,3,6,1,1,1,0,0,0,462,0,0,0.333333,0,1,3,0.007127
2628,,,3,6,1,1,1,0,0,0,462,0,0,0.333333,0,1,3,0.007127
8113,,,2,4,4,0.421053,0.53125,0,0,0,247,0,0,0.666667,0,1,1,0.004711
8114,,,2,4,4,0.421053,0.53125,0,0,0,247,0,0,0.666667,0,1,1,0.004711
2635,,,4,8,3,0.5,0.583333,0,0,0,463,0,0,0.3,0,1,6,0.021201
2636,,,4,8,3,0.5,0.583333,0,0,0,463,0,0,0.3,0,1,6,0.021201
2637,,,12,24,2,0.8,0.875,80,0,0,463,0,0.000001,0.028986,0,0.272727,18,0.052412
2638,,,4,8,3,0.5,0.583333,0,0,0,463,0,0,0.3,0,1,6,0.021201
2639,,,4,8,3,0.5,0.583333,0,0,0,463,0,0,0.3,0,1,6,0.021201
5003,,,8,16,2,0.666667,0.75,48,0,0,463,0,0.000001,0.068182,0,0.428571,12,0.037053
6501,,,4,8,2,0.571429,0.625,0,0,0,463,0,0,0.352941,0,1,6,0.024433
6502,,,4,8,2,0.571429,0.625,0,0,0,463,0,0,0.352941,0,1,6,0.024433
6503,,,4,8,2,0.571429,0.625,0,0,0,463,0,0,0.352941,0,1,6,0.024433
10323,,,4,8,3,0.5,0.583333,0,0,0,463,0,0,0.3,0,1,6,0.021201
10324,,,4,8,3,0.5,0.583333,0,0,0,463,0,0,0.3,0,1,6,0.021201
10325,,,4,8,3,0.5,0.583333,0,0,0,463,0,0,0.3,0,1,6,0.021201
10326,,,4,8,3,0.5,0.583333,0,0,0,463,0,0,0.3,0,1,6,0.021201
2640,,,2,4,6,0.239264,0.280342,0,0,0,107,0,0,1.8,0,1,1,0.010962
2641,,,6,14,6,0.278571,0.344658,1485.5,0,0,107,0,0.000017,0.085714,0.000001,0.333333,5,0.022829
2642,,,9,20,6,0.264407,0.34594,1496.5,0,0,107,0,0.000017,0.036316,0.000001,0.25,9,0.032327
7096,,,3,6,7,0.249201,0.300122,0,0,0,107,0,0,0.5,0,1,3,0.013023
7097,,,3,6,7,0.249201,0.300122,0,0,0,107,0,0,0.5,0,1,3,0.013023
10931,,,2,4,6,0.239264,0.280342,0,0,0,107,0,0,1.8,0,1,1,0.010962
3954,,,4,8,7,0.226087,0.284005,0,0,0,107,0,0,0.331579,0,1,6,0.020117
3955,,,4,8,7,0.226087,0.284005,0,0,0,107,0,0,0.331579,0,1,6,0.020117
3956,,,4,8,7,0.226087,0.284005,0,0,0,107,0,0,0.331579,0,1,6,0.020117
10749,,,2,4,7,0.210243,0.250458,0,0,0,107,0,0,0.818182,0,1,1,0.008608
10750,,,2,4,7,0.210243,0.250458,0,0,0,107,0,0,0.818182,0,1,1,0.008608
3706,,,1,2,23,0.082431,0.091579,0,0,0,1,26,0,5,0,0,0,0.005096
7201,,,4,8,3,0.5625,0.685185,0,0,0,355,0,0,0.318182,0,1,6,0.019001
7202,,,4,8,3,0.5625,0.685185,0,0,0,355,0,0,0.318182,0,1,6,0.019001
7203,,,4,8,3,0.5625,0.685185,0,0,0,355,0,0,0.318182,0,1,6,0.019001
2653,,,4,8,1,1,1,0,0,0,464,0,0,0.25,0,1,6,0.012906
2654,,,4,8,1,1,1,0,0,0,464,0,0,0.25,0,1,6,0.012906
2655,,,4,8,1,1,1,0,0,0,464,0,0,0.25,0,1,6,0.012906
2656,,,4,8,1,1,1,0,0,0,464,0,0,0.25,0,1,6,0.012906
2657,,,4,8,1,1,1,0,0,0,464,0,0,0.25,0,1,6,0.012906
2658,,,3,6,1,1,1,0,0,0,465,0,0,0.333333,0,1,3,0.007127
2659,,,3,6,1,1,1,0,0,0,465,0,0,0.333333,0,1,3,0.007127
2660,,,3,6,1,1,1,0,0,0,465,0,0,0.333333,0,1,3,0.007127
2661,,,3,6,1,1,1,0,0,0,465,0,0,0.333333,0,1,3,0.007127
2662,,,2,4,3,0.45,0.537037,0,0,0,466,0,0,0.714286,0,1,1,0.005599
2663,,,2,4,3,0.45,0.537037,0,0,0,466,0,0,0.714286,0,1,1,0.005599
2664,,,5,10,2,0.692308,0.777778,14,0,0,466,0,0,0.110526,0,0.4,4,0.014693
6676,,,7,14,2,0.818182,0.888889,20,0,0,466,0,0,0.076531,0,0.428571,9,0.023369
11951,,,3,6,2,0.6,0.666667,0,0,0,466,0,0,0.492958,0,1,3,0.011465
11952,,,3,6,2,0.6,0.666667,0,0,0,466,0,0,0.492958,0,1,3,0.011465
2666,,,5,12,3,0.535714,0.633333,5,0,0,467,0,0,0.166667,0,0.7,7,0.023488
2667,,,2,4,4,0.394737,0.472222,0,0,0,467,0,0,1.538462,0,1,1,0.010302
2668,,,8,28,3,0.6,0.733333,37,0,0,467,0,0,0.045045,0,0.321429,9,0.029283
6042,,,8,20,2,0.681818,0.766667,56,0,0,467,0,0.000001,0.074946,0,0.428571,12,0.036085
6043,,,5,16,3,0.535714,0.633333,5,0,0,467,0,0,0.166667,0,0.7,7,0.023488
10149,,,4,8,3,0.517241,0.6,0,0,0,467,0,0,0.384615,0,1,6,0.021399
6495,,,2,8,4,0.394737,0.472222,0,0,0,467,0,0,0.8,0,1,1,0.007998
6496,,,2,8,4,0.394737,0.472222,0,0,0,467,0,0,0.8,0,1,1,0.007998
8617,,,2,4,4,0.394737,0.472222,0,0,0,467,0,0,1.538462,0,1,1,0.010302
2676,,,2,4,1,1,1,0,0,0,468,0,0,0.5,0,1,1,0.003491
2677,,,2,4,1,1,1,0,0,0,468,0,0,0.5,0,1,1,0.003491
2678,,,2,4,1,1,1,0,0,0,468,0,0,0.5,0,1,1,0.003491
2681,,,4,8,1,1,1,0,0,0,469,0,0,0.25,0,1,6,0.012906
2682,,,4,8,1,1,1,0,0,0,469,0,0,0.25,0,1,6,0.012906
2683,,,4,8,1,1,1,0,0,0,469,0,0,0.25,0,1,6,0.012906
2684,,,4,8,1,1,1,0,0,0,469,0,0,0.25,0,1,6,0.012906
2685,,,4,8,1,1,1,0,0,0,469,0,0,0.25,0,1,6,0.012906
2687,,,4,8,1,1,1,0,0,0,470,0,0,0.25,0,1,6,0.012906
2688,,,4,8,1,1,1,0,0,0,470,0,0,0.25,0,1,6,0.012906
2689,,,4,8,1,1,1,0,0,0,470,0,0,0.25,0,1,6,0.012906
2690,,,4,8,1,1,1,0,0,0,470,0,0,0.25,0,1,6,0.012906
2691,,,4,8,1,1,1,0,0,0,470,0,0,0.25,0,1,6,0.012906
2692,,,4,8,2,0.75,0.833333,0,0,0,471,0,0,0.333333,0,1,6,0.018604
2693,,,6,16,1,1,1,1.333333,0,0,471,0,0,0.125,0,0.733333,11,0.025138
2694,,,6,16,1,1,1,1.333333,0,0,471,0,0,0.125,0,0.733333,11,0.025138
2695,,,4,8,2,0.75,0.833333,0,0,0,471,0,0,0.333333,0,1,6,0.018604
2696,,,6,16,1,1,1,1.333333,0,0,471,0,0,0.125,0,0.733333,11,0.025138
10519,,,4,8,2,0.75,0.833333,0,0,0,471,0,0,0.333333,0,1,6,0.018604
10520,,,4,8,2,0.75,0.833333,0,0,0,471,0,0,0.333333,0,1,6,0.018604
2699,,,4,8,2,0.75,0.833333,0,0,0,472,0,0,0.3,0,1,6,0.016189
2700,,,4,8,2,0.75,0.833333,0,0,0,472,0,0,0.3,0,1,6,0.016189
2701,,,6,14,1,1,1,3,0,0,472,0,0,0.105263,0,0.6,9,0.021066
2702,,,4,8,2,0.75,0.833333,0,0,0,472,0,0,0.3,0,1,6,0.016189
2703,,,6,14,1,1,1,3,0,0,472,0,0,0.105263,0,0.6,9,0.021066
2737,,,3,6,2,0.666667,0.75,0,0,0,472,0,0,0.5,0,1,3,0.011925
2738,,,3,6,2,0.666667,0.75,0,0,0,472,0,0,0.5,0,1,3,0.011925
2704,,,4,8,1,1,1,0,0,0,473,0,0,0.25,0,1,6,0.012906
2705,,,4,8,1,1,1,0,0,0,473,0,0,0.25,0,1,6,0.012906
2706,,,4,8,1,1,1,0,0,0,473,0,0,0.25,0,1,6,0.012906
2707,,,4,8,1,1,1,0,0,0,473,0,0,0.25,0,1,6,0.012906
2708,,,4,8,1,1,1,0,0,0,473,0,0,0.25,0,1,6,0.012906
2709,,,4,8,1,1,1,0,0,0,474,0,0,0.25,0,1,6,0.012906
2710,,,4,8,1,1,1,0,0,0,474,0,0,0.25,0,1,6,0.012906
2711,,,4,8,1,1,1,0,0,0,474,0,0,0.25,0,1,6,0.012906
2712,,,4,8,1,1,1,0,0,0,474,0,0,0.25,0,1,6,0.012906
2713,,,4,8,1,1,1,0,0,0,474,0,0,0.25,0,1,6,0.012906
8144,,,2,4,32,0.044431,0.048045,0,0,0,1,14,0,0.75,0,1,1,0.006752
8145,,,2,4,32,0.044431,0.048045,0,0,0,1,14,0,0.75,0,1,1,0.006752
3083,,,4,8,24,0.092846,0.105478,0,0.000001,0.000001,1,1,0,0.377451,0,1,6,0.037513
3084,,,4,8,24,0.092846,0.105478,0,0.000001,0.000001,1,1,0,0.377451,0,1,6,0.037513
